"","ENZYMEDATABASE...1.","BCUTw.1h","BCUTc.1l","BCUTc.1h","BCUTp.1l","BCUTp.1h","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","khs.sCH3","khs.dCH2","khs.ssCH2","khs.dsCH","khs.aaCH","khs.sssCH","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.ssNH","khs.aaNH","khs.tN","khs.dsN","khs.sOH","khs.dO","khs.ssO","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","bpol","apol"
"111",91749831,12.110264591747,-0.169014926792794,0.0532329342047925,6.74084991695485,12.8387550008472,6.399,204.187800768,1,0,3.11,0,2,0,17,39,0,0,1.9569,3.82945761,65.3917,0,3,0,1,0,0,0,3,0,0,0,92,289,31,30.5750340674705,2.03833560449803,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.36540818203653,6.05509724758941,6.17319927365509,3.2659863237109,4.08248290463863,8.67696926911256,5.91112137741892,2.94168275343288,4.52174516485402,1,0,0,0,4,0,4,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,10.1730103806228,2.81331747919144,0.952741020793951,0.866666666666667,1471,0.282051282051282,150,10.8449349826912,7.01147278659658,7.23223734849771,6.9313104612612,6.16122772285203,4.55341647199783,3.03860053438898,1.8251792067052,10.6378282015047,6.70501290680092,6.72900328535322,6.40183018343141,5.5725468443508,4.00408608171247,2.62500371611753,1.50749706331725,5.38852983930701,10.295910442909,14.7705328531744,4.84794412581291,9.08859616823032,12.5606342345732,1.88978431701175,0.183925565098879,1.05031881685274,0.314601807253628,1.69716671376231,0.160987637714845,0.928670623943153,0.270616686725885,0,0,0.214427682080916,0.783732996631309,1.72921818238116,0,0,0.197168783648703,0.688219733803147,1.47376639570439,0,0,1,1,4,4,3,2,1378.57911585107,1753.52827534668,2925.94564553906,2693.8065237666,1475.4428370835,15,17,29,31,20,0.00499097729225322,-0.000605726735129861,-0.00251785273779018,0.000359565952269672,0.000259537501412088,0,0,26.236968,42.403032
"112",12306048,12.110264591747,-0.171190383708534,0.0515093455794037,6.55920301887549,11.3893836059567,5.897,204.187800768,1,1,3.11,0,2,3,16,39,0,0,2.407,5.793649,67.6002,0,2,0,1,0,0,0,0,2,0,0,78,332,24,30.0672084863799,2.00448056575866,0,0,0,5,238.0103932856,0,1,0.5,1.200936955176,5.42511560413625,8.02866092712274,0,3.76916913568456,13.5739815835719,0,7.04972637314253,0,0,0,0,0,4,0,3,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,11.484375,4.47258979206049,2.24,0.733333333333333,1390,0.256410256410256,154,10.9996355210705,7.09222415287502,6.70843916590903,5.30976862516448,4.35832502397126,3.57103788363531,2.69763081909314,1.2422159164077,10.5854219586974,6.43235753748189,5.82725270102618,4.43881424087253,3.40395644132886,2.61918470124238,1.87243346114671,0.808311299083219,2.7430199640229,4.17674890972419,6.05588678737367,2.2678407303002,3.18634698999406,4.36136809912856,1.26595901878753,0,0.343418919464003,0,1.06916915002875,0,0.288768776460502,0,0,0,0,0.123596937299533,0.312806792518189,0,0,0,0.0873962324983881,0.21236897043283,0,0,2,2,4,3,4,0,1200.27040962158,1402.17043681885,1982.98675563696,1985.2657905249,1470.96074789844,15,16,23,24,20,0.0107276505005866,-0.00169567978223503,-0.00639372800102762,-2.75815983916933e-05,0.00254106427352388,0,0,26.236968,42.403032
"113",6431015,12.110264591747,-0.169179819857982,0.0530983969610464,6.97080432866521,12.0700710603635,6.597,204.187800768,1,0,3.11,0,2,0,17,39,0,0,2.4838,6.16926243999999,65.3533,0,4,0,1,0,0,0,2,1,1,0,92,290,31,30.6231791474516,2.04154527649678,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.46086822906586,5.91078784785062,6.06319624893948,3.43578333767863,4.08248290463863,9.44034242028383,5.08567526475977,2.6207413942089,5.11154483397018,0.5,0,0,0,4,0,4,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,10.1730103806228,2.81331747919144,1.04132231404959,0.866666666666667,1471,0.282051282051282,152,10.8449349826912,6.98283435313384,7.41209038619539,6.76951610876788,5.87701710512725,4.6157577832365,3.41506042940003,2.07050300308781,10.6378282015047,6.6495010198005,6.99448937919517,6.29788257033803,5.34511453366648,4.04604157789346,2.89590236153861,1.67874728428869,5.2838401414624,9.47496673317529,13.7006830673034,4.96204403265724,8.6937525884987,12.1962482296902,2.09480060595446,0.25,0.960273538756718,0.215355294491175,2.00997595464382,0.25,0.901845079650275,0.206239477846076,0,0,0.142258898432212,0.571002540571705,1.28170085708665,0,0,0.142258898432212,0.549185733816944,1.19303414688829,0,0,1,1,4,4,3,2,1375.52854726343,1736.18644329981,2865.25031477368,2736.06493179151,1497.58336821777,15,17,29,31,20,0.00519610883627889,-0.0010645862023541,-0.00251696441138418,0.000857341717080933,0.000118369219180262,0,0,26.236968,42.403032
"114",76319594,12.110264591747,-0.163407031776649,0.0576976540793947,6.49679352990203,11.0147812257443,6.499,204.187800768,1,1,3.11,0,2,3,17,39,0,0,1.7635,3.10993225,64.8465,0,5,0,1,0,0,1,0,4,0,0,90,314,26,30.655189907256,2.0436793271504,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.28489829342533,4.35060907241425,8.43335857541514,1.3592353958777,2.40685194967073,10.090282512772,2.14913986364708,8.09800908800803,3.14734519026494,0,0,0,0,4,0,3,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,10.1730103806228,3.01785714285714,1.09031909140076,0.866666666666667,1471,0.256410256410256,159,10.7925287398839,7.05436600541004,7.21662621581473,6.400931133222,5.70016140480871,4.80362315720716,3.62558925615762,1.84161017342176,10.5854219586974,6.7210326720767,6.79772288148366,5.95840869174803,5.15168382682619,4.21666870987045,3.12515058866659,1.51084567231769,4.31854896493451,7.43765717427475,11.0668404572247,4.05651770288683,6.71596755302156,9.6653746558307,1.7230717307189,0.117851130197758,0.683211676290713,0.0873962324983881,1.64114442545844,0.117851130197758,0.637163710839887,0.0821332133044574,0,0.0962250448649376,0.343418919464003,0.946832410610464,2.00171119898174,0,0.0962250448649376,0.335975886340916,0.86642464709442,1.75499857967707,0,0,1,1,4,3,5,1,1251.740488396,1571.96069358887,2332.95170966431,2179.38520500195,1389.98633501758,15,17,26,26,19,0.00520134137212174,-0.00103657053618615,-0.00248201125213958,0.000802189781639309,0.000115928962868122,0,0,26.236968,42.403032
"115",442359,12.110264591747,-0.163402974638184,0.0577052373857107,6.48467789088044,11.4361329511044,6.499,204.187800768,1,1,3.11,0,2,3,17,39,0,0,1.6446,2.70470916,63.9892,0,3,0,1,0,1,0,1,1,0,0,90,319,25,30.3672649648455,2.0244843309897,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.23798984841844,4.2903545704924,8.27798684563704,1.27788620849254,2.40685194967073,9.97005479790883,2.14913986364708,7.38313699808574,3.96540645650019,0,0,0,0,4,0,3,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,10.1730103806228,3.01785714285714,1.09031909140076,0.866666666666667,1471,0.256410256410256,160,10.7925287398839,7.08705807586114,7.06616768646717,6.16614346941796,5.3840654927807,4.48919332840357,3.2774002634612,1.74808327833421,10.5854219586974,6.75372474252781,6.65436137156733,5.71920384126309,4.83438230144294,3.93183533295318,2.82708036911559,1.45984994247452,3.87029278404946,6.42737285184605,9.24526457550176,3.61128572405428,5.76070008730216,8.1254881964008,1.55147102763682,0.0680413817439772,0.556683323840333,0.119471247453367,1.46954372237637,0.0680413817439772,0.531491445334894,0.109910991082235,0.166666666666667,0.406526264792571,0.386082763487954,1.52066556542503,2.68336070626508,0.166666666666667,0.393634553260967,0.337673112362228,1.29585401981335,2.28365980911892,0,0,1,1,4,3,5,1,1218.07379475439,1540.1864776377,2196.70755421607,2036.09002742676,1385.45616024121,15,17,25,25,19,0.00524805379333372,-0.000909839363027359,-0.00249678168762307,0.000772634977095126,9.24899604151737e-06,0,0,26.236968,42.403032
"116",5281516,12.2101312261601,-0.292959018949744,0.128430269864377,5.56884316707808,9.0802331495907,6.136,204.187800768,1,6,3.11,12,4,12,14,39,0,0,4.4725,20.00325625,73.6337,0,0,0,0,0,0,0,0,0,0,0,60,484,14,28.3090240902173,1.88726827268115,0,0,0,4.8073549220576,257.4503932856,0,0.833333333333333,0.454545454545455,1.57018620971121,8.2102884184202,4.10809684000511,0,7.21301294269474,7.48362231251593,0,0.595275394488075,0,0,0,0,0,4,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,9.2421875,10.2857142857143,0.466666666666667,1234,0,235,11.6817982758747,7.05774931026437,5.87424589119209,3.56916811465626,2.03779740097673,1.18771736351813,1.01916553620528,0.444035593728849,10.6378282015047,5.64124709082798,4.25859385138399,2.31937551614032,1.21991276539526,0.617675157979416,0.50334260167161,0.18048599060853,1.18972270488542,0.985598559653489,0.716312842727096,0.72850154022226,0.564441021657349,0.355486460484252,0.985598559653489,0,0,0,0.659465946493411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,3,0,0,877.109229011527,880.301811983015,954.643811565217,840.000480870188,732.858594453781,15,14,16,14,12,0.0149909487812879,-0.0049693311851942,-0.00941312122700682,0.00773243125988329,0.00434876839179347,0,0,26.236968,42.403032
"117",5281520,12.110264591747,-0.169121928381411,0.0531227969127929,6.64100375511345,10.490132584812,5.94,204.187800768,1,0,3.11,0,2,0,15,39,0,0,4.1708,17.39557264,71.9709,0,0,0,1,0,0,0,0,0,0,0,70,359,19,29.215842111741,1.9477228074494,0,0,0,4.90689059560852,247.7303932856,0,0.2,0.166666666666667,1.27618594646585,9.04636364668842,2.5298221281347,1.89148321800635,10.3712555635065,6.7147677813246,3.29755715144129,0.25,0.577350269189626,0,0,0,0,4,0,4,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,13.0666666666667,5.915,5.58448753462604,0.6,1311,0.282051282051282,166,11.3115547878716,6.99480048142125,6.73636431298397,4.25823720819009,2.79466371271398,2.05883498109252,1.5278173770898,0.824469264090644,10.6378282015047,5.98476378028918,5.43882717903286,3.01695961958478,1.80081034925103,1.2376811696449,0.830124338420067,0.394630337219715,2.02360336211427,2.20254170752225,2.2829207082587,1.39305916477961,1.3872170008529,1.35391686001802,1.78445705037617,0.25,0,0,1.45872510611581,0.204124145231932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,1,1088.13132590723,1166.46813533887,1440.40960347607,1375.81579684546,1396.34540748047,15,15,20,19,19,0.0146393368485034,-0.00408610133929083,-0.00982178212568317,0.00515506423947176,0.00850882067947883,0,0,26.236968,42.403032
"118",12306047,12.110264591747,-0.171190383708534,0.0515093455794037,6.55920301887549,11.3893836059567,5.897,204.187800768,1,1,3.11,0,2,3,16,39,0,0,2.407,5.793649,67.6002,0,2,0,1,0,0,0,0,2,0,0,78,332,24,30.0672084863799,2.00448056575866,0,0,0,5,238.0103932856,0,1,0.5,1.200936955176,5.42511560413625,8.02866092712274,0,3.76916913568456,13.5739815835719,0,7.04972637314253,0,0,0,0,0,4,0,3,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,11.484375,4.47258979206049,2.24,0.733333333333333,1390,0.256410256410256,154,10.9996355210705,7.09222415287502,6.70843916590903,5.30976862516448,4.35832502397126,3.57103788363531,2.69763081909314,1.2422159164077,10.5854219586974,6.43235753748189,5.82725270102618,4.43881424087253,3.40395644132886,2.61918470124238,1.87243346114671,0.808311299083219,2.7430199640229,4.17674890972419,6.05588678737367,2.2678407303002,3.18634698999406,4.36136809912856,1.26595901878753,0,0.343418919464003,0,1.06916915002875,0,0.288768776460502,0,0,0,0,0.123596937299533,0.312806792518189,0,0,0,0.0873962324983881,0.21236897043283,0,0,2,2,4,3,4,0,1200.27040962158,1402.17043681885,1982.98675563696,1985.2657905249,1470.96074789844,15,16,23,24,20,0.0107276505005866,-0.00169567978223503,-0.00639372800102762,-2.75815983916933e-05,0.00254106427352388,0,0,26.236968,42.403032
"119",62566,12.110264591747,-0.163403203652605,0.0576979361494142,6.4907337745521,11.2387630086393,6.544,204.187800768,1,1,3.11,0,2,3,17,39,0,0,1.3908,1.93432464,63.887,0,3,0,1,0,0,1,2,0,0,0,90,318,24,30.5440921763163,2.03627281175442,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.31556052098293,4.19368232873611,8.45606728189099,1.4142135623731,2.40685194967073,9.76009056173375,2.14913986364708,7.94417880786609,3.30192724889463,0,0,0,0,3,1,4,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,10.1730103806228,3.01785714285714,1.09031909140076,0.866666666666667,1471,0.256410256410256,161,10.7925287398839,7.05436600541004,7.21662621581473,6.41182849003904,5.60136165352519,4.51705385407957,3.27694084244437,1.73401218921686,10.4222852518809,6.73121602820457,6.80734864136465,6.01070954375814,5.17104481452646,4.01498808285272,2.90516568136526,1.51632987771874,4.33254615172862,7.21446896383476,10.4957877557843,4.05828150085706,6.6230352631281,9.25025879200028,1.7230717307189,0.117851130197758,0.687660503581842,0.0873962324983881,1.61682097137461,0.117851130197758,0.64764534951134,0.0873962324983881,0,0.0962250448649376,0.522977297662274,1.1745033112412,2.09049321072359,0,0.0962250448649376,0.502642553007583,1.07425075002061,1.87969882356634,0,1,0,1,3,4,5,1,1230.27002340137,1548.90044503711,2296.59474760449,1968.6970974082,1408.48229034766,15,17,26,24,19,0.00292725300255016,-0.00113562200939483,-0.000292981607399537,-3.36217020070105e-05,-1.3588485940207e-06,0,0,26.236968,42.403032
"120",11106485,12.2101312261601,-0.296477549134977,0.124510146492564,6.82407262389085,12.0278839649322,6.642,204.187800768,1,0,3.11,0,2,0,17,39,0,0,1.8851,3.55360201,64.656,0,4,0,1,0,0,0,2,1,1,0,92,290,31,30.6231791474516,2.04154527649678,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.46086822906586,5.91078784785062,6.06319624893948,3.43578333767863,4.08248290463863,9.44034242028383,5.08567526475977,2.6207413942089,5.11154483397018,0.5,0,0,0,3,1,5,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,10.1730103806228,2.81331747919144,1.04132231404959,0.866666666666667,1471,0.282051282051282,152,10.8449349826912,6.98283435313384,7.41209038619539,6.76951610876788,5.87701710512725,4.6157577832365,3.41506042940003,2.07050300308781,10.4746914946882,6.65968437592838,7.00047244333888,6.34852459085126,5.43793955289465,4.18461883697477,2.97956291404164,1.76050469756414,5.2838401414624,9.47496673317529,13.7006830673034,4.95540072754621,8.72357007247255,12.2905017250029,2.09480060595446,0.25,0.960273538756718,0.215355294491175,1.98764685527456,0.25,0.893950550859379,0.206239477846076,0,0,0.142258898432212,0.571002540571705,1.28170085708665,0,0,0.142258898432212,0.55855010345826,1.21119313534216,0,1,0,1,3,5,3,2,1372.22927310083,1732.51772379541,2858.24192248633,2729.91374449317,1494.63686586426,15,17,29,31,20,0.00292227206065952,-0.00116188068159614,-0.000396510920956927,9.60448807423449e-05,1.44716825780627e-06,0,0,26.236968,42.403032
"121",442353,12.110264591747,-0.171339377233049,0.0514003779478518,6.39120281225763,12.8070666829846,5.948,204.187800768,1,0,3.11,0,2,0,16,39,0,0,2.2533,5.07736088999999,66.9007,0,2,0,1,0,0,0,0,2,0,0,82,318,28,29.8730546851851,1.99153697901234,0,0,0,5,238.0103932856,0,0.75,0.428571428571429,1.3747296369986,8.4465351575761,2.7184707917554,3.69772689698408,8.0224854651061,6.03867927599869,7.23257056157893,0.25,1.80720400721969,1,0,0,0,3,1,6,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,11.484375,3.7856,1.7439446366782,0.733333333333333,1390,0.282051282051282,168,11.1044480066851,6.97878071614548,7.01582080502859,5.89658281522655,4.48929977406638,3.21086320921387,2.45317254838993,1.03161124539544,10.5270977374955,6.31824376861832,6.17769799974016,4.9977016702901,3.59976374290606,2.45673874330151,1.73281745391643,0.725766373166888,4.65641213377293,7.33896871234765,8.95611528591513,3.95003399586993,5.79667152407191,6.68287530508547,1.92336777354263,0.24894547894534,1.04097561503675,0.457987807518377,1.71300762171512,0.239276695296637,0.879441738241592,0.395526695296637,0,0,0,0.123199819956686,0.375181734712373,0,0,0,0.0952252101321421,0.284200420264284,0,1,1,2,3,6,0,2,1275.24019093561,1518.81902660474,2292.48183857983,2345.16860952966,1458.85034852466,15,16,25,28,20,0.0084691245030094,-0.00203008210715833,-0.00459520520748361,0.00145158608976968,0.00246203818409268,0,0,26.236968,42.403032
"122",87529,12.110264591747,-0.163407097244533,0.0576938521854038,6.49679297374295,11.0147810858535,6.544,204.187800768,1,1,3.11,0,2,3,17,39,0,0,1.6168,2.61404224,63.6248,0,5,0,1,0,0,1,0,4,0,0,90,314,26,30.6551899072561,2.0436793271504,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.28489829342533,4.35060907241425,8.43335857541514,1.3592353958777,2.40685194967073,10.090282512772,2.14913986364708,8.09800908800803,3.14734519026494,0,0,0,0,3,1,4,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,10.1730103806228,3.01785714285714,1.09031909140076,0.866666666666667,1471,0.256410256410256,159,10.7925287398839,7.05436600541004,7.21662621581473,6.400931133222,5.70016140480871,4.80362315720716,3.62558925615762,1.84161017342176,10.4222852518809,6.73121602820457,6.8108029650586,5.9903682497555,5.21889221330058,4.33013902868213,3.19180865615443,1.5955044138068,4.31854896493451,7.43765717427475,11.0668404572247,4.01836961011012,6.67668686872295,9.65107936668934,1.7230717307189,0.117851130197758,0.683211676290713,0.0873962324983881,1.61881532608918,0.117851130197758,0.630717855074085,0.0821332133044574,0,0.0962250448649376,0.343418919464003,0.946832410610464,2.00171119898174,0,0.0962250448649376,0.335975886340916,0.883879329155927,1.78719529526294,0,1,0,1,3,4,5,1,1249.71959882959,1570.31170416699,2329.5917590354,2173.20438822266,1386.20762417969,15,17,26,26,19,0.00292046325218039,-0.00116134391051156,-0.000365978451680544,6.40326922945056e-05,2.73982799106158e-06,0,0,26.236968,42.403032
"123",6918391,12.2101312261601,-0.298329549931971,0.122457215592963,6.2507581823815,11.5797276590669,6.071,204.187800768,1,3,3.11,0,2,3,15,39,0,0,3.2309,10.43871481,67.8933,0,1,0,1,0,0,0,0,1,0,0,74,344,24,28.8736352478132,1.92490901652088,0,0,0,4.90689059560852,247.7303932856,0,0.75,0.428571428571429,3.2116997487562,7.11909578975947,8.31871196322369,2.16745038453078,2.74945927399721,7.12869930911495,2.82842712474619,2.94168275343288,1.80720400721969,0,0,0,0,3,3,3,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,13.0666666666667,4.88842975206612,2.76543209876543,0.6,1311,0.153846153846154,157,11.6378282015047,6.90370131178467,6.63656759122137,5.09331860405094,3.55042752648289,2.53806843036353,1.85903062490319,0.738763098571272,10.4746914946882,5.84835387201453,5.42653478079567,4.10583790788378,2.78703965146465,1.93475970839815,1.29248409019923,0.458262285700101,3.74085524393214,5.18172047260539,6.19863694132128,2.74055616373127,3.62765589877703,4.09372926580981,1.75377032129236,0.144337567297406,0.51011002862997,0.058925565098879,1.34741401770552,0.117851130197758,0.346991871678918,0.0416666666666667,0,0,0,0.058925565098879,0.168633613509523,0,0,0,0.058925565098879,0.151871821069747,0,3,1,2,3,3,2,1,1170.5354515318,1337.18568267883,1883.54271315112,1891.81039782971,1391.16805775147,15,15,22,24,20,0.00758143074860649,-0.00266006260478623,-0.00152855155669879,-0.000384007083203256,0.00101171050890695,0,0,26.236968,42.403032
"124",6429302,12.110264591747,-0.173262703047709,0.049917393484378,6.03697646456904,11.1131935240572,6.104,204.187800768,1,3,3.11,5,2,5,16,39,0,0,2.7484,7.55370256,68.4564,0,3,0,1,0,0,1,0,2,0,0,80,380,20,29.7757129411346,1.98504752940898,0,0,0,5,238.0103932856,0,1,0.5,1.16740757433902,6.13473989242483,4.82557100353725,1.3592353958777,5.35114755035893,9.74026919868365,2.94168275343288,1.93097876921126,2.37841423000544,0,0,0,0,4,0,4,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,11.484375,4.10763888888889,1.96875,0.733333333333333,1390,0.179487179487179,202,11.0520417638778,7.03752925300443,6.88564690334951,5.47241620915789,4.14523677601092,2.98721192959173,2.03466101665069,1.04380636151233,10.6378282015047,6.33817051588665,5.995023050629,4.75848049689372,3.4212068810623,2.31236541908144,1.48421845676612,0.723814971401434,3.48413178509236,4.98061840496532,6.01036522012144,3.12552453451324,4.22711461008832,4.69626931666993,1.59890533568283,0.117851130197758,0.527141541891291,0.107038087531348,1.39450752850314,0.117851130197758,0.476007551561306,0.100592231765546,0,0.117851130197758,0.352559178608402,0.74001759692511,1.2310079287082,0,0.117851130197758,0.343443361963304,0.649968687004431,0.984947395988062,0,0,2,2,4,4,2,1,1077.47625850525,1265.37168945251,1676.60300087335,1464.83497336902,962.656264351807,15,16,22,20,14,0.0106684053707534,-0.00259102775367244,-0.0047736713277728,0.00225122797027599,-0.00112815566704972,0,0,26.236968,42.403032
"125",5315347,12.1002944691807,-0.161353043422321,0.0461167889000457,6.61279437795223,10.0882720238946,5.999,204.187800768,1,0,3.11,0,2,0,16,39,0,0,3.2134,10.32593956,68.8129,0,1,0,1,0,1,0,0,0,0,0,80,346,20,29.6865447108237,1.97910298072158,0,0,0,5,238.0103932856,0,0.2,0.166666666666667,1.27618594646585,6.43615974595906,5.37154577621447,1.89148321800635,6.0465213964324,10.1998832570514,1.84057863292273,2.33481514867803,2.14913986364708,0,0,0,0,4,0,4,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,11.484375,4.10763888888889,2.39714625445898,0.733333333333333,1390,0.282051282051282,172,11.0520417638778,7.01487388368539,6.98865297004727,5.14185428637482,3.57047255403029,2.71229509295831,2.12205361732442,1.22330023697093,10.6378282015047,6.34497056716019,6.0944901223315,4.31771336212035,2.80002674406739,1.98516163461394,1.4719064135237,0.788421174410175,2.7814711494857,3.06570802075306,3.47540467494045,2.37882129682645,2.45901236293803,2.59022720170829,1.7237361321081,0.166666666666667,0.235702260395516,0.166666666666667,1.53300806804952,0.166666666666667,0.214076175062696,0.136082763487954,0.166666666666667,0.569035593728849,0.554737854124365,0.74072061096155,0.857050049937874,0.166666666666667,0.547409508396029,0.496193731869368,0.60490756829514,0.641855541042979,0,0,2,2,4,4,2,1,1110.16681184253,1284.29832562256,1562.35357177222,1493.0156897583,1562.24619720239,15,16,21,20,21,0.0108241529319754,-0.00214267719796484,-0.00720169724824836,0.00234853220000495,0.00280511722521469,0,0,26.236968,42.403032
"126",530816,12.110264591747,-0.163403193305923,0.0577017957659603,6.49073577934231,11.2387634224265,6.499,204.187800768,1,1,3.11,0,2,3,17,39,0,0,1.5375,2.36390625,65.1087,0,3,0,1,0,0,1,2,0,0,0,90,318,24,30.5440921763163,2.03627281175442,0,0,0,5.08746284125034,228.2903932856,0,1,0.5,1.31556052098293,4.19368232873611,8.45606728189099,1.4142135623731,2.40685194967073,9.76009056173375,2.14913986364708,7.94417880786609,3.30192724889463,0,0,0,0,4,0,3,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,10.1730103806228,3.01785714285714,1.09031909140076,0.866666666666667,1471,0.256410256410256,161,10.7925287398839,7.05436600541004,7.21662621581473,6.41182849003904,5.60136165352519,4.51705385407957,3.27694084244437,1.73401218921686,10.5854219586974,6.7210326720767,6.79426855778971,5.98239268148795,5.08107927625061,3.99378835708928,2.82391883340881,1.42779520998791,4.33254615172862,7.21446896383476,10.4957877557843,4.10025986684524,6.61161022087346,9.31698887909507,1.7230717307189,0.117851130197758,0.687660503581842,0.0873962324983881,1.63915007074388,0.117851130197758,0.655088382634427,0.0873962324983881,0,0.0962250448649376,0.522977297662274,1.1745033112412,2.09049321072359,0,0.0962250448649376,0.487350601418227,1.0659118846042,1.85191651416374,0,0,1,1,4,3,5,1,1232.42836211035,1550.89233702539,2300.30341319141,1974.23409651563,1410.31636629883,15,17,26,24,19,0.00524858428322615,-0.000934394661575335,-0.00256589927634287,0.000852634625695693,2.2030810897159e-05,0,0,26.236968,42.403032
"127",442393,12.2101312261601,-0.298329665125484,0.122460963575241,6.39606995616967,11.3502021270267,6.19,204.187800768,1,1,3.11,0,2,3,16,39,0,0,1.7182,2.95221124000001,64.8864,0,2,0,1,0,0,0,0,2,0,0,80,334,25,29.982530404634,1.99883536030893,0,0,0,5,238.0103932856,0,0.75,0.428571428571429,1.28489829342533,6.44157985405672,5.9399789563695,1.3592353958777,6.16360562915089,9.66976523276695,3.53277552900144,2.94168275343288,1.80720400721969,0,0,0,0,2,2,6,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,11.484375,4.10763888888889,2.09781477627471,0.733333333333333,1390,0.256410256410256,170,11.0520417638778,7.02749255187236,6.9085096741526,5.57514684241207,4.29320927030896,3.33983221444839,2.60674277332002,1.24142616957594,10.3115547878716,6.3585372281424,6.03607123553265,4.86089921270359,3.66488236034675,2.82194283229917,2.0179624106701,0.969433801869549,3.57986760621729,5.22505048834149,6.86256339219949,2.95980868815921,4.25224302666744,5.34337597712836,1.65613924835454,0.144337567297406,0.475592231765546,0.058925565098879,1.39744721020398,0.144337567297406,0.348461712529338,0.0510310363079829,0,0,0,0.117851130197758,0.369818077040614,0,0,0,0.109956601406862,0.318802008645462,0,2,0,2,2,6,2,1,1207.57251703326,1418.03081868188,2058.21281955982,2014.98238152857,1343.01877832593,15,16,24,25,18,0.00605939498464994,-0.00246522298895338,-0.000590970797661203,-0.00119091918532919,0.00228724023709458,0,0,26.236968,42.403032
