PlantID,Species,Year,Region,Population,5281167,6654,240,18818,14896,9862,5363388,8908,440917,244,998,6054,3314,1549778,2345,,,,,,,,,,,,,,,,,,,,,,,,
10DGo068,Godoratissima,2010,lowland,Doettingen,4.50322581,76.93981292,1266.49941606,93.13118280,27.30967742,701.12504477,83.87908013,14.89064656,225.19319711,161.88350278,1970.69989318,347.91449145,70.34281852,5.81619591,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo069,Godoratissima,2010,lowland,Doettingen,72.77291667,37.33610050,646.51366447,134.18333333,39.70625000,834.73575602,1011.06794154,245.84657815,265.96968231,28.57518987,830.83129261,77.03990200,58.60961400,6.67676327,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo070,Godoratissima,2010,lowland,Doettingen,26.41666667,65.86018461,791.55616773,101.17291667,21.85000000,804.88592159,594.62304101,4.78030030,146.84996355,36.13546377,946.80761624,78.19736261,51.67987318,4.61833818,24.00526722,,,,,,,,,,,,,,,,,,,,,,,,
10DGo071,Godoratissima,2010,lowland,Doettingen,9.33777778,71.59671235,1272.04258020,80.36888889,26.54666667,886.86331199,112.73821687,17.02982736,233.16129328,387.04803556,1766.02130736,950.96803820,166.03417593,4.00617101,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo072,Godoratissima,2010,lowland,Doettingen,8.98924731,61.11714984,1013.42421922,88.86236559,30.62150538,1071.07059827,96.31041081,12.24095570,207.58119738,184.89200100,1532.79842267,427.34122219,55.03793455,6.92411676,6.78960746,,,,,,,,,,,,,,,,,,,,,,,,
10DGo073,Godoratissima,2010,lowland,Doettingen,6.47741935,100.95456581,908.90397595,79.81935484,19.29247312,680.54316190,66.55885661,7.80259292,166.55776254,52.76149903,1008.20709373,71.00980171,19.93418870,4.64177620,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo074,Godoratissima,2010,lowland,Doettingen,22.67096774,61.89921515,852.10570415,53.47096774,15.15698925,786.71343692,587.18161144,17.43343251,86.62757317,86.61965173,1467.70541648,132.48270449,32.05256304,4.37852946,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo075,Godoratissima,2010,lowland,Doettingen,110.73548387,66.58515641,1389.55231871,39.05591398,14.43870968,980.85071479,1299.00221539,5.05679917,130.83536063,53.21339749,1267.49453346,72.76028604,117.29175916,4.34814781,8.31981890,,,,,,,,,,,,,,,,,,,,,,,,
10DGo076,Godoratissima,2010,lowland,Doettingen,66.96344086,26.65741298,688.45750524,146.30107527,38.56344086,1083.84967905,386.71841761,152.37216438,234.95720900,84.68549899,1738.40567876,578.23896228,375.94099738,5.58250906,0.75796547,,,,,,,,,,,,,,,,,,,,,,,,
10DGo077,Godoratissima,2010,lowland,Doettingen,27.65625000,81.10705102,1196.19507753,110.30208333,25.16666667,967.08901218,208.85591686,7.27548256,175.97491980,109.90842138,1439.58023209,143.80552640,34.41967205,6.06812956,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
